Jan 28 16:48:27.967 INFO Lighthouse started                      version: Lighthouse/v1.1.0-e4b6213
Jan 29 03:36:29.001 INFO Synced                                  slot: 421980, block: 0x3c7c…dd61, epoch: 13186, finalized_epoch: 13184, finalized_root: 0x64ff…416d, peers: 50, service: slot_notifier
Jan 29 03:36:36.820 INFO New block received                      hash: 0xc54e…d178, slot: 421981
Jan 29 03:36:41.001 INFO Synced                                  slot: 421981, block: 0xc54e…d178, epoch: 13186, finalized_epoch: 13184, finalized_root: 0x64ff…416d, peers: 50, service: slot_notifier
Jan 29 03:36:47.285 INFO New block received                      hash: 0x7775…3459, slot: 421982
Jan 29 03:36:53.001 INFO Synced                                  slot: 421982, block: 0x7775…3459, epoch: 13186, finalized_epoch: 13184, finalized_root: 0x64ff…416d, peers: 53, service: slot_notifier
Jan 29 03:36:59.503 INFO New block received                      hash: 0x4aa7…9a4f, slot: 421983
Jan 29 03:37:05.001 INFO Synced                                  slot: 421983, block: 0x4aa7…9a4f, epoch: 13186, finalized_epoch: 13184, finalized_root: 0x64ff…416d, peers: 50, service: slot_notifier
Jan 29 03:37:17.001 INFO Synced                                  slot: 421984, block:    …  empty, epoch: 13187, finalized_epoch: 13184, finalized_root: 0x64ff…416d, peers: 50, service: slot_notifier
Jan 29 03:37:21.612 INFO New block received                      hash: 0x9dec…8338, slot: 421984
Jan 29 03:37:24.814 INFO New block received                      hash: 0xf7d9…42a8, slot: 421985
Jan 29 03:37:29.001 INFO Synced                                  slot: 421985, block: 0xf7d9…42a8, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 50, service: slot_notifier
Jan 29 03:37:35.474 INFO New block received                      hash: 0x23a5…bff8, slot: 421986
Jan 29 03:37:41.001 INFO Synced                                  slot: 421986, block: 0x23a5…bff8, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 50, service: slot_notifier
Jan 29 03:37:47.761 INFO New block received                      hash: 0x4982…4a8b, slot: 421987
Jan 29 03:37:53.001 INFO Synced                                  slot: 421987, block: 0x4982…4a8b, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 50, service: slot_notifier
Jan 29 03:37:59.327 INFO New block received                      hash: 0x798b…45c7, slot: 421988
Jan 29 03:38:05.000 INFO Synced                                  slot: 421988, block: 0x798b…45c7, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 50, service: slot_notifier
Jan 29 03:38:11.479 INFO New block received                      hash: 0x63cb…6a34, slot: 421989
Jan 29 03:38:17.000 INFO Synced                                  slot: 421989, block: 0x63cb…6a34, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 50, service: slot_notifier
Jan 29 03:38:23.309 INFO New block received                      hash: 0x3d33…4395, slot: 421990
Jan 29 03:38:29.001 INFO Synced                                  slot: 421990, block: 0x3d33…4395, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 52, service: slot_notifier
Jan 29 03:38:35.330 INFO New block received                      hash: 0x157b…194f, slot: 421991
Jan 29 03:38:41.001 INFO Synced                                  slot: 421991, block: 0x157b…194f, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 51, service: slot_notifier
Jan 29 03:38:47.295 INFO New block received                      hash: 0x3154…e0c8, slot: 421992
Jan 29 03:38:53.001 INFO Synced                                  slot: 421992, block: 0x3154…e0c8, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 52, service: slot_notifier
Jan 29 03:38:59.502 INFO New block received                      hash: 0xe4aa…b1a9, slot: 421993
Jan 29 03:39:05.001 INFO Synced                                  slot: 421993, block: 0xe4aa…b1a9, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 51, service: slot_notifier
Jan 29 03:39:11.179 INFO New block received                      hash: 0xb04b…3ef6, slot: 421994
Jan 29 03:39:17.000 INFO Synced                                  slot: 421994, block: 0xb04b…3ef6, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 54, service: slot_notifier
Jan 29 03:39:23.285 INFO New block received                      hash: 0x85d9…b767, slot: 421995
Jan 29 03:39:29.001 INFO Synced                                  slot: 421995, block: 0x85d9…b767, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 55, service: slot_notifier
Jan 29 03:39:36.362 INFO New block received                      hash: 0xc7e5…7d37, slot: 421996
Jan 29 03:39:37.456 INFO Imported deposit log(s)                 new: 1, total: 89337, latest_block: 11746617, service: eth1_rpc
Jan 29 03:39:41.000 INFO Synced                                  slot: 421996, block: 0xc7e5…7d37, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 50, service: slot_notifier
Jan 29 03:39:47.353 INFO New block received                      hash: 0xf11c…5c30, slot: 421997
Jan 29 03:39:53.001 INFO Synced                                  slot: 421997, block: 0xf11c…5c30, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 51, service: slot_notifier
Jan 29 03:39:59.514 INFO New block received                      hash: 0x0017…34d4, slot: 421998
Jan 29 03:40:05.001 INFO Synced                                  slot: 421998, block: 0x0017…34d4, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 50, service: slot_notifier
Jan 29 03:40:11.458 INFO New block received                      hash: 0xfcd6…cd50, slot: 421999
Jan 29 03:40:17.001 INFO Synced                                  slot: 421999, block: 0xfcd6…cd50, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 50, service: slot_notifier
Jan 29 03:40:23.360 INFO New block received                      hash: 0xcf0a…9954, slot: 422000
Jan 29 03:40:26.555 INFO Imported deposit log(s)                 new: 1, total: 89338, latest_block: 11746623, service: eth1_rpc
Jan 29 03:40:29.001 INFO Synced                                  slot: 422000, block: 0xcf0a…9954, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 52, service: slot_notifier
Jan 29 03:40:35.398 INFO New block received                      hash: 0xa59c…2d31, slot: 422001
Jan 29 03:40:41.001 INFO Synced                                  slot: 422001, block: 0xa59c…2d31, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 51, service: slot_notifier
Jan 29 03:40:47.420 INFO New block received                      hash: 0x93f9…224e, slot: 422002
Jan 29 03:40:53.001 INFO Synced                                  slot: 422002, block: 0x93f9…224e, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 53, service: slot_notifier
Jan 29 03:41:00.409 INFO New block received                      hash: 0x3d30…19c9, slot: 422003
Jan 29 03:41:05.001 INFO Synced                                  slot: 422003, block: 0x3d30…19c9, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 51, service: slot_notifier
Jan 29 03:41:11.998 INFO New block received                      hash: 0xca94…ebcb, slot: 422004
Jan 29 03:41:17.001 INFO Synced                                  slot: 422004, block: 0xca94…ebcb, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 51, service: slot_notifier
Jan 29 03:41:23.516 INFO New block received                      hash: 0xa9ee…c34f, slot: 422005
Jan 29 03:41:29.001 INFO Synced                                  slot: 422005, block: 0xa9ee…c34f, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 51, service: slot_notifier
Jan 29 03:41:36.407 INFO New block received                      hash: 0x7021…c270, slot: 422006
Jan 29 03:41:41.001 INFO Synced                                  slot: 422006, block: 0x7021…c270, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 52, service: slot_notifier
Jan 29 03:41:48.291 INFO New block received                      hash: 0x976d…c752, slot: 422007
Jan 29 03:41:53.000 INFO Synced                                  slot: 422007, block: 0x976d…c752, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 53, service: slot_notifier
Jan 29 03:41:59.603 INFO New block received                      hash: 0xb3e7…5f2a, slot: 422008
Jan 29 03:42:05.000 INFO Synced                                  slot: 422008, block: 0xb3e7…5f2a, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 50, service: slot_notifier
Jan 29 03:42:11.504 INFO New block received                      hash: 0x6a7e…3e9c, slot: 422009
Jan 29 03:42:17.001 INFO Synced                                  slot: 422009, block: 0x6a7e…3e9c, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 51, service: slot_notifier
Jan 29 03:42:24.335 INFO New block received                      hash: 0x5aaa…12b9, slot: 422010
Jan 29 03:42:29.001 INFO Synced                                  slot: 422010, block: 0x5aaa…12b9, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 52, service: slot_notifier
Jan 29 03:42:35.341 INFO New block received                      hash: 0x5db3…8de3, slot: 422011
Jan 29 03:42:41.001 INFO Synced                                  slot: 422011, block: 0x5db3…8de3, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 51, service: slot_notifier
Jan 29 03:42:47.578 INFO New block received                      hash: 0x0b9d…ca69, slot: 422012
Jan 29 03:42:53.001 INFO Synced                                  slot: 422012, block: 0x0b9d…ca69, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 53, service: slot_notifier
Jan 29 03:43:00.376 INFO New block received                      hash: 0x4369…082f, slot: 422013
Jan 29 03:43:05.000 INFO Synced                                  slot: 422013, block: 0x4369…082f, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 55, service: slot_notifier
Jan 29 03:43:11.659 INFO New block received                      hash: 0x9067…50db, slot: 422014
Jan 29 03:43:17.000 INFO Synced                                  slot: 422014, block: 0x9067…50db, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 55, service: slot_notifier
Jan 29 03:43:23.397 INFO New block received                      hash: 0xb227…e2bc, slot: 422015
Jan 29 03:43:28.820 INFO Imported deposit log(s)                 new: 1, total: 89339, latest_block: 11746639, service: eth1_rpc
Jan 29 03:43:29.001 INFO Synced                                  slot: 422015, block: 0xb227…e2bc, epoch: 13187, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 55, service: slot_notifier
Jan 29 03:43:41.001 INFO Synced                                  slot: 422016, block:    …  empty, epoch: 13188, finalized_epoch: 13185, finalized_root: 0x4621…2518, peers: 50, service: slot_notifier
Jan 29 03:43:45.959 INFO New block received                      hash: 0x4d96…02dd, slot: 422016
Jan 29 03:43:48.156 INFO New block received                      hash: 0x7e20…be56, slot: 422017
Jan 29 03:43:53.001 INFO Synced                                  slot: 422017, block: 0x7e20…be56, epoch: 13188, finalized_epoch: 13186, finalized_root: 0x2d66…841c, peers: 52, service: slot_notifier
Jan 29 03:43:59.418 INFO New block received                      hash: 0xa098…5a54, slot: 422018
Jan 29 03:44:05.000 INFO Synced                                  slot: 422018, block: 0xa098…5a54, epoch: 13188, finalized_epoch: 13186, finalized_root: 0x2d66…841c, peers: 50, service: slot_notifier
Jan 29 03:44:11.312 INFO New block received                      hash: 0x880c…dcae, slot: 422019
Jan 29 03:44:17.001 INFO Synced                                  slot: 422019, block: 0x880c…dcae, epoch: 13188, finalized_epoch: 13186, finalized_root: 0x2d66…841c, peers: 50, service: slot_notifier
Jan 29 03:44:17.793 INFO Imported deposit log(s)                 new: 1, total: 89340, latest_block: 11746642, service: eth1_rpc
Jan 29 03:44:23.521 INFO New block received                      hash: 0x1288…78be, slot: 422020
Jan 29 03:44:29.001 INFO Synced                                  slot: 422020, block: 0x1288…78be, epoch: 13188, finalized_epoch: 13186, finalized_root: 0x2d66…841c, peers: 50, service: slot_notifier
Jan 29 03:44:35.323 INFO New block received                      hash: 0x52bc…f548, slot: 422021
Jan 29 03:44:41.001 INFO Synced                                  slot: 422021, block: 0x52bc…f548, epoch: 13188, finalized_epoch: 13186, finalized_root: 0x2d66…841c, peers: 52, service: slot_notifier
Jan 29 03:44:47.969 INFO New block received                      hash: 0x322b…8c5e, slot: 422022
Jan 29 03:44:53.001 INFO Synced                                  slot: 422022, block: 0x322b…8c5e, epoch: 13188, finalized_epoch: 13186, finalized_root: 0x2d66…841c, peers: 53, service: slot_notifier
Jan 29 03:45:00.434 INFO New block received                      hash: 0xdf6d…7d86, slot: 422023
Jan 29 03:45:05.001 INFO Synced                                  slot: 422023, block: 0xdf6d…7d86, epoch: 13188, finalized_epoch: 13186, finalized_root: 0x2d66…841c, peers: 50, service: slot_notifier
Jan 29 03:45:12.150 INFO New block received                      hash: 0x3b40…014b, slot: 422024
Jan 29 03:45:17.001 INFO Synced                                  slot: 422024, block: 0x3b40…014b, epoch: 13188, finalized_epoch: 13186, finalized_root: 0x2d66…841c, peers: 51, service: slot_notifier
Jan 29 03:45:23.740 INFO New block received                      hash: 0xfeb9…a923, slot: 422025
Jan 29 03:45:29.001 INFO Synced                                  slot: 422025, block: 0xfeb9…a923, epoch: 13188, finalized_epoch: 13186, finalized_root: 0x2d66…841c, peers: 52, service: slot_notifier
