unix,time,slot,sps,db,mem,pc,out,inc,cpu
1611898830,49917,422900,-9,1615092317,2103562240,44,0,0,6.87
1611898831,49918,422900,-9,1615102145,2103562240,44,12155,4480,11.43
1611898832,49919,422900,-9,1615131226,2103562240,44,13289,1993,34.12
1611898833,49920,422900,-9,1615141870,2103562240,44,482,1255,5.87
1611898834,49921,422900,-9,1615143916,2103562240,44,387,1605,5.65
1611898835,49922,422900,-9,1615144506,2103869440,44,0,0,7.99
1611898836,49923,422901,-9,1615150675,2103869440,44,0,0,6.02
1611898837,49924,422901,-9,1615156822,2103869440,44,0,0,4.77
1611898838,49925,422901,-9,1615161326,2103869440,44,4912,2405,5.11
1611898839,49926,422901,-9,1615165421,2103869440,44,515,66,3.91
1611898840,49927,422901,-9,1615165831,2103869440,43,0,0,3.88
1611898841,49928,422901,-9,1615165831,2103869440,43,0,0,5.24
1611898842,49929,422901,-9,1615165831,2103869440,43,0,0,7.38
1611898843,49930,422901,-9,1615178526,2103869440,43,29392,6379,13.38
1611898844,49931,422901,-9,1615216200,2103869440,43,212,53,10.65
1611898845,49932,422901,-9,1615222757,2105380864,43,4717,16491,3.51
1611898846,49933,422901,-9,1615223577,2105380864,44,1864,603,6.02
1611898847,49934,422902,-9,1615234513,2105380864,43,547,4367,5.74
1611898848,49935,422902,-9,1615236002,2105380864,43,1586,1435,4.86
1611898849,49936,422902,-9,1615237230,2105380864,43,953,213,4.90
1611898850,49937,422902,-9,1615242141,2105622528,43,1126,785,5.26
1611898851,49938,422902,-9,1615244597,2105622528,43,0,0,2.74
1611898852,49939,422902,-9,1615245417,2105622528,43,26,237,5.99
1611898853,49940,422902,-9,1615245417,2105622528,34,0,0,4.91
1611898854,49941,422902,-9,1615245827,2105622528,34,0,0,7.63
1611898855,49942,422902,-9,1615262215,2105622528,34,11313,2039,8.39
1611898856,49943,422902,-9,1615275319,2105876480,34,966,5655,10.92
1611898857,49944,422902,-9,1615289252,2105876480,34,119,88,3.50
1611898858,49945,422902,-9,1615289661,2105876480,35,183,288,1.62
1611898859,49946,422902,-9,1615290070,2105876480,34,0,0,2.00
1611898860,49947,422902,-9,1615290070,2107871232,35,0,0,1.38
1611898861,49948,422902,-9,1615290070,2107871232,35,219,1162,4.27
1611898862,49949,422903,-9,1615295955,2107871232,35,1583,857,1.75
1611898863,49950,422903,-9,1615296364,2107871232,35,2622,1247,1.88
1611898864,49951,422903,-9,1615297593,2107871232,35,0,0,1.25
1611898865,49952,422903,-9,1615297593,2107871232,35,454,62,2.12
1611898866,49953,422903,-9,1615298411,2107871232,35,268,267,24.34
1611898867,49954,422903,-9,1615302914,2107871232,35,5252,534,15.16
1611898868,49955,422903,-9,1615327904,2107871232,35,4571,7469,5.14
1611898869,49956,422903,-9,1615341415,2107871232,35,6237,172,2.25
1611898870,49957,422903,-9,1615341824,2106089472,35,5039,410,6.62
1611898871,49958,422904,-9,1615354015,2106089472,35,15214,1127,2.62
1611898872,49959,422904,-9,1615356497,2106089472,35,6293,1645,4.50
1611898873,49960,422904,-9,1615363045,2106089472,35,6559,843,3.76
1611898874,49961,422904,-9,1615365503,2106089472,36,0,0,3.27
1611898875,49962,422904,-9,1615367551,2106089472,36,348,1231,2.75
1611898876,49963,422904,-9,1615368370,2106089472,36,3437,326,2.76
1611898877,49964,422904,-9,1615370007,2106089472,36,1932,354,3.99
1611898878,49965,422904,-9,1615371235,2106089472,36,1054,1110,10.81
1611898879,49966,422904,-9,1615396210,2106089472,37,349,160,3.01
1611898880,49967,422904,-9,1615398255,2106089472,37,10486,882,1.88
1611898881,49968,422904,-9,1615398255,2106089472,37,0,0,2.25
1611898882,49969,422904,-9,1615398255,2106089472,37,1365,188,4.88
1611898883,49970,422905,-9,1615403854,2106089472,37,1254,705,2.64
1611898884,49971,422905,-9,1615403854,2106089472,37,49,673,3.00
1611898885,49972,422905,-9,1615406309,2106089472,37,242,26,5.38
1611898886,49973,422905,-9,1615409994,2106089472,37,2662,298,5.40
1611898887,49974,422905,-9,1615412449,2106089472,37,160,140,3.01
1611898888,49975,422905,-9,1615412859,2106089472,37,1984,192,3.12
1611898889,49976,422905,-9,1615413269,2106089472,37,1023,228,2.51
1611898890,49977,422905,-9,1615413678,2106089472,37,1335,604,10.75
1611898891,49978,422905,-9,1615441530,2106089472,37,6669,1075,7.24
1611898892,49979,422905,-9,1615454642,2106089472,37,0,0,5.11
1611898893,49980,422905,-9,1615454642,2106089472,37,0,92,2.37
1611898894,49981,422905,-9,1615454642,2106089472,37,0,0,5.51
1611898895,49982,422906,-9,1615473313,2106089472,37,666,7276,7.01
1611898896,49983,422906,-9,1615476297,2106089472,37,36,33,4.86
1611898897,49984,422906,-9,1615477524,2106089472,37,601,415,6.49
1611898898,49985,422906,-9,1615482851,2106089472,37,121,13,5.65
1611898899,49986,422906,-9,1615486953,2106089472,36,0,0,5.14
1611898900,49987,422906,-9,1615488591,2106089472,36,0,0,3.77
1611898901,49988,422906,-9,1615490229,2106089472,36,121,26,3.76
1611898902,49989,422906,-9,1615491458,2106089472,36,643,521,33.12
1611898903,49990,422906,-9,1615510705,2106089472,36,2035,358,10.47
1611898904,49991,422906,-9,1615528321,2106089472,36,13,54,6.23
1611898905,49992,422906,-9,1615536512,2105995264,36,35,38,4.25
1611898906,49993,422906,-9,1615537331,2105995264,36,0,0,6.50
1611898907,49994,422907,-9,1615552759,2105995264,36,89,31,5.51
1611898908,49995,422907,-9,1615555288,2105995264,37,344,594,6.23
1611898909,49996,422907,-9,1615556928,2105995264,37,668,2135,7.26
1611898910,49997,422907,-9,1615560613,2105995264,37,616,134,5.00
1611898911,49998,422907,-9,1615563888,2105995264,38,754,404,5.38
1611898912,49999,422907,-9,1615564708,2105995264,38,26,40,5.48
1611898913,50000,422907,-9,1615565118,2105995264,38,0,0,5.74
1611898914,50001,422907,-9,1615566348,2105995264,39,583,484,13.02
1611898915,50002,422907,-9,1615598697,2106195968,39,11510,1311,8.89
1611898916,50003,422907,-9,1615613028,2106195968,39,0,13,5.14
1611898917,50004,422907,-9,1615614255,2106195968,39,139,15,3.50
1611898918,50005,422907,-9,1615614255,2106195968,39,2397,1023,6.65
1611898920,50007,422908,-9,1615626813,2106195968,40,538,26,3.62
1611898921,50008,422908,-9,1615629272,2106195968,40,2926,466,5.24
1611898922,50009,422908,-9,1615634594,2106195968,40,1566,217,3.27
1611898923,50010,422908,-9,1615636642,2106195968,41,361,40,2.25
1611898924,50011,422908,-9,1615637870,2106195968,41,17832,6406,4.01
1611898925,50012,422908,-9,1615641963,2106195968,41,2806,658,3.25
1611898926,50013,422908,-9,1615643601,2106195968,41,573,147,4.77
1611898927,50014,422908,-9,1615649341,2106195968,41,14399,9966,24.47
1611898928,50015,422908,-9,1615690709,2106195968,41,5187,415,4.27
1611898929,50016,422908,-9,1615694806,2106195968,41,270,13,2.75
1611898930,50017,422908,-9,1615695215,2106281984,41,3001,695,5.74
1611898931,50018,422909,-9,1615703788,2106281984,41,286,147,4.24
1611898932,50019,422909,-9,1615706246,2106281984,41,730,415,8.08
1611898933,50020,422909,-9,1615710451,2106281984,41,1670,181,6.37
1611898934,50021,422909,-9,1615713319,2106281984,41,0,90,4.63
1611898935,50022,422909,-9,1615714146,2106281984,41,0,0,3.39
1611898936,50023,422909,-9,1615714555,2106281984,41,0,0,4.48
1611898937,50024,422909,-9,1615714965,2106281984,41,0,0,2.26
1611898938,50025,422909,-9,1615714965,2106281984,41,1054,667,12.11
1611898939,50026,422909,-9,1615741996,2106281984,41,10703,1189,8.98
1611898940,50027,422909,-9,1615756337,2106281984,40,665,2996,4.88
1611898941,50028,422909,-9,1615758385,2106281984,40,100,348,2.75
1611898942,50029,422909,-9,1615758385,2106281984,40,0,0,5.02
1611898943,50030,422910,-9,1615767964,2106281984,40,0,0,1.13
1611898944,50031,422910,-9,1615767964,2106281984,40,1216,147,4.22
1611898945,50032,422910,-9,1615770832,2106281984,40,2208,397,5.62
1611898946,50033,422910,-9,1615776565,2106281984,40,0,38,4.53
1611898947,50034,422910,-9,1615778204,2106281984,40,0,0,2.12
1611898948,50035,422910,-9,1615779440,2106281984,40,0,13,1.00
1611898949,50036,422910,-9,1615779440,2106281984,40,0,0,1.37
1611898950,50037,422910,-9,1615779440,2106474496,40,832,1192,11.15
1611898951,50038,422910,-9,1615809327,2106474496,40,4116,1160,10.51
1611898952,50039,422910,-9,1615833086,2106474496,40,0,0,6.16
1611898953,50040,422910,-9,1615835543,2106474496,40,134,0,4.39
1611898954,50041,422910,-9,1615836363,2106474496,40,0,13,5.10
1611898955,50042,422910,-9,1615836363,2106474496,40,0,0,6.36
1611898956,50043,422911,-9,1615848634,2106474496,40,0,0,3.13
1611898957,50044,422911,-9,1615849453,2106474496,40,2928,53,4.75
1611898958,50045,422911,-9,1615853548,2106474496,40,346,251,3.88
1611898959,50046,422911,-9,1615855185,2106474496,41,0,0,30.53
1611898960,50047,422911,-9,1615859690,2106593280,41,0,0,4.01
1611898961,50048,422911,-9,1615859690,2106593280,41,0,0,5.89
1611898962,50049,422911,-9,1615861738,2106593280,41,734,506,11.60
1611898963,50050,422911,-9,1615893278,2106593280,41,5007,3285,8.40
1611898965,50052,422911,-9,1615909246,2106593280,41,7457,1384,4.76
1611898966,50053,422911,-9,1615909246,2106617856,41,0,0,2.88
1611898967,50054,422911,-9,1615909246,2106617856,41,3917,289,7.54
1611898968,50055,422912,-9,1615909246,2106617856,41,158,744,14.78
1611898969,50056,422912,-9,1616244152,2106617856,41,74,183,35.04
1611898970,50057,422912,-9,1616325820,2106617856,41,5384,174,8.49
1611898971,50058,422912,-9,1616332778,2115764224,41,5831,495,2.63
1611898972,50059,422912,-9,1616332778,2115764224,41,0,0,5.24
1611898973,50060,422912,-9,1616334008,2115764224,41,2937,254,2.88
1611898974,50061,422912,-9,1616334417,2115764224,41,384,1242,9.11
1611898975,50062,422912,-9,1616360631,2115764224,41,6236,4421,11.39
1611898976,50063,422912,-9,1616384085,2115764224,41,0,0,5.50
1611898977,50064,422912,-9,1616384494,2115764224,42,0,0,3.26
1611898978,50065,422912,-9,1616386132,2115764224,42,4593,585,1.87
1611898979,50066,422912,-9,1616386541,2115764224,42,1806,1554,6.26
1611898980,50067,422913,-9,1616401820,2115764224,42,3195,583,3.88
1611898981,50068,422913,-9,1616405505,2115764224,42,19846,4327,4.73
1611898982,50069,422913,-9,1616410009,2115764224,42,345,159,3.64
1611898983,50070,422913,-9,1616414103,2115764224,42,2395,205,2.89
1611898984,50071,422913,-9,1616417786,2115764224,42,160,139,3.36
1611898985,50072,422913,-9,1616418196,2115764224,41,2723,230,3.51
1611898986,50073,422913,-9,1616419014,2115764224,41,0,0,8.40
1611898987,50074,422913,-9,1616447692,2115764224,40,8738,683,8.15
1611898988,50075,422913,-9,1615038325,2115764224,40,438,6554,6.77
1611898989,50076,422913,-9,1615039663,2115764224,40,0,0,3.37
1611898990,50077,422913,-9,1615040073,2115764224,41,27482,1798,6.00
1611898991,50078,422914,-9,1615051775,2115932160,41,1095,77,2.26
1611898992,50079,422914,-9,1615051775,2115932160,41,38,40,4.62
1611898993,50080,422914,-9,1615057516,2115932160,41,0,0,4.99
1611898994,50081,422914,-9,1615062021,2115932160,41,16299,2581,23.68
1611898995,50082,422914,-9,1615066116,2115932160,41,7130,502,5.75
1611898996,50083,422914,-9,1615066526,2115674112,41,3085,249,1.64
1611898997,50084,422914,-9,1615066935,2115674112,42,574,160,3.25
1611898998,50085,422914,-9,1615068164,2115674112,43,0,0,9.65
1611898999,50086,422914,-9,1613486067,2115674112,43,3016,1498,3.00
1611899000,50087,422914,-9,1613490572,2115674112,43,9013,1746,4.25
1611899001,50088,422914,-9,1613492210,2112880640,43,15,0,3.76
1611899002,50089,422914,-9,1613494259,2112880640,43,5433,518,6.02
1611899003,50090,422914,-9,1613494554,2112880640,43,0,0,4.51
1611899004,50091,422914,-9,1613494554,2112880640,44,0,0,1.63
1611899005,50092,422914,-9,1613494963,2112880640,44,226,62,3.50
1611899006,50093,422914,-9,1613495783,2117128192,44,339,58,3.26
1611899007,50094,422914,-9,1613495783,2117128192,44,1047,377,2.51
1611899008,50095,422914,-9,1613495783,2117128192,44,534,261,1.88
1611899009,50096,422914,-9,1613495783,2117128192,44,13,56,1.63
1611899010,50097,422914,-9,1613495783,2117128192,44,4840,4218,12.14
1611899011,50098,422914,-9,1624615262,2117128192,44,2933,3580,7.62
1611899012,50099,422914,-9,1613328400,2117128192,44,12922,4203,4.15
1611899013,50100,422914,-9,1613331673,2117128192,44,6021,1073,4.38
1611899014,50101,422914,-9,1613332082,2117128192,44,4978,280,4.35
1611899015,50102,422914,-9,1613332082,2117128192,44,15,0,3.78
1611899016,50103,422914,-9,1613332082,2113269760,44,260,77,9.62
1611899017,50104,422914,-9,1613335233,2113269760,44,1084,221,1.88
1611899018,50105,422914,-9,1613335233,2113269760,44,362,49,3.88
1611899019,50106,422914,-9,1613335642,2113269760,44,2155,166,3.13
1611899020,50107,422914,-9,1613335642,2113269760,44,134,79,4.99
1611899021,50108,422914,-9,1613335642,2113269760,44,60,248,3.63
1611899022,50109,422914,-9,1613335642,2113269760,44,1166,353,10.28
1611899023,50110,422914,-9,1613371691,2113269760,44,6157,3693,6.28
1611899024,50111,422914,-9,1613381524,2113269760,44,0,0,5.38
1611899025,50112,422914,-9,1613387255,2113269760,44,0,0,4.39
1611899026,50113,422914,-9,1613387255,2113269760,44,6103,1302,9.45
1611899027,50114,422917,-9,1613404851,2113269760,44,0,0,5.91
1611899028,50115,422917,-9,1613410082,2113269760,44,2249,532,3.52
1611899029,50116,422917,-9,1613413769,2113269760,44,5927,2834,6.53
1611899031,50118,422917,-9,1613421968,2113269760,44,191,5846,9.80
1611899032,50119,422917,-9,1613424852,2113269760,44,1698,911,2.49
1611899033,50120,422917,-9,1613426491,2113269760,44,3307,561,4.62
1611899034,50121,422917,-9,1613427311,2113269760,44,2852,1063,23.03
1611899035,50122,422917,-9,1613430995,2113269760,44,3252,8144,20.00
1611899037,50124,422917,-9,1613485454,2122944512,44,21477,1237,5.63
1611899038,50125,422917,-9,1613494063,2122944512,44,0,0,4.50
1611899039,50126,422917,-9,1613494883,2122944512,44,8287,1576,7.60
1611899040,50127,422918,-9,1613503419,2122944512,44,653,28,4.76
1611899041,50128,422918,-9,1613503828,2122944512,44,0,0,3.51
1611899042,50129,422918,-9,1613509558,2122944512,44,2279,987,5.04
1611899043,50130,422918,-9,1613515701,2122944512,44,15,0,5.87
1611899044,50131,422918,-9,1613516930,2122944512,44,527,1416,4.86
1611899045,50132,422918,-9,1613520619,2122944512,44,0,0,3.88
1611899046,50133,422918,-9,1613521847,2122944512,44,0,0,5.87
1611899047,50134,422918,-9,1613530450,2123161600,44,12779,7028,8.78
1611899048,50135,422918,-9,1613558306,2123161600,44,7241,601,6.12
1611899049,50136,422918,-9,1613563220,2123161600,44,11344,4774,4.28
1611899050,50137,422918,-9,1613563220,2123161600,44,0,0,2.87
1611899051,50138,422918,-9,1613563220,2123161600,44,26,355,8.08
1611899052,50139,422919,-9,1613578338,2123161600,44,513,605,4.03
1611899053,50140,422919,-9,1613578748,2123161600,44,3236,1732,3.25
1611899054,50141,422919,-9,1613581206,2123161600,44,9724,2003,4.24
1611899055,50142,422919,-9,1613587357,2123161600,44,3209,320,3.14
1611899056,50143,422919,-9,1613589816,2123161600,44,3945,2925,2.39
1611899057,50144,422919,-9,1613590634,2123161600,44,14214,1753,3.49
1611899058,50145,422919,-9,1613591453,2123161600,44,1195,2506,5.78
1611899059,50146,422919,-9,1613602918,2123161600,44,22293,9301,34.29
1611899060,50147,422919,-9,1613631996,2123161600,44,3786,4399,8.82
1611899061,50148,422919,-9,1613643982,2123161600,44,5044,979,3.38
1611899062,50149,422919,-9,1613644391,2115457024,44,193,26,4.01
1611899063,50150,422920,-9,1613644391,2115457024,44,3495,2455,4.77
1611899064,50151,422920,-9,1613650275,2115457024,44,40,704,5.03
1611899065,50152,422920,-9,1613656423,2115457024,44,732,160,4.76
1611899066,50153,422920,-9,1613659700,2115457024,44,0,0,4.62
1611899067,50154,422920,-9,1613662566,2115457024,44,519,880,2.88
1611899068,50155,422920,-9,1613662976,2115457024,44,3463,1568,2.87
1611899069,50156,422920,-9,1613665023,2115457024,44,118,24,3.25
1611899070,50157,422920,-9,1613665023,2115457024,44,0,0,7.66
1611899071,50158,422920,-9,1613684277,2115457024,44,18895,8200,8.01
1611899072,50159,422920,-9,1613701065,2115457024,44,770,1517,6.27
1611899073,50160,422920,-9,1613701995,2115457024,44,0,0,5.88
1611899074,50161,422920,-9,1613701995,2115457024,44,1161,172,4.38
1611899075,50162,422920,-9,1613701995,2115457024,44,558,67,7.04
1611899076,50163,422921,-9,1613718703,2115457024,44,0,0,2.12
1611899077,50164,422921,-9,1613719113,2115457024,44,628,220,4.88
1611899078,50165,422921,-9,1613721160,2115457024,44,6316,1985,3.63
1611899079,50166,422921,-9,1613724845,2115457024,44,0,0,4.14
1611899080,50167,422921,-9,1613725664,2115457024,44,0,0,4.51
1611899081,50168,422921,-9,1613726074,2115457024,44,0,13,3.62
1611899082,50169,422921,-9,1613726892,2115457024,44,545,26,9.15
1611899083,50170,422921,-9,1613750248,2115457024,44,1255,305,5.47
1611899084,50171,422921,-9,1613761311,2115457024,44,9277,688,4.63
1611899085,50172,422921,-9,1613765407,2115457024,44,5138,143,5.26
1611899086,50173,422921,-9,1613766226,2115457024,44,178,146,6.02
1611899087,50174,422922,-9,1613771178,2115457024,44,79,1002,6.34
1611899088,50175,422922,-9,1613772646,2115457024,44,623,658,6.02
1611899089,50176,422922,-9,1613776743,2115457024,44,0,0,4.74
1611899090,50177,422922,-9,1613777970,2115457024,44,863,433,2.88
1611899091,50178,422922,-9,1613780017,2115457024,44,2148,406,5.00
1611899092,50179,422922,-9,1613785756,2115457024,44,4807,324,3.25
1611899093,50180,422922,-9,1613786575,2115457024,44,328,70,2.88
1611899094,50181,422922,-9,1613787394,2115457024,44,0,0,13.35
1611899095,50182,422922,-9,1613807458,2115457024,44,3091,2246,27.31
1611899096,50183,422922,-9,1613834070,2115600384,44,0,0,4.76
1611899097,50184,422922,-9,1613837756,2115600384,44,1093,3105,4.74
1611899098,50185,422922,-9,1613839803,2115600384,44,131,273,2.51
1611899099,50186,422922,-9,1613839803,2115600384,44,15,0,2.75
1611899100,50187,422922,-9,1613840622,2115600384,44,178,146,6.79
1611899101,50188,422923,-9,1613848221,2115600384,44,0,0,9.71
1611899102,50189,422923,-9,1632989430,2115600384,44,0,0,5.52
1611899103,50190,422923,-9,1613405253,2115600384,44,726,26,4.53
1611899104,50191,422923,-9,1613408120,2115600384,44,933,1754,4.51
1611899105,50192,422923,-9,1613411806,2115600384,44,0,0,4.65
1611899106,50193,422923,-9,1613414671,2097135616,44,0,0,10.49
1611899107,50194,422923,-9,1613442931,2097135616,44,29583,2780,7.89
1611899108,50195,422923,-9,1613460124,2097135616,44,10963,375,5.88
1611899109,50196,422923,-9,1613464217,2097135616,44,121,26,4.24
1611899110,50197,422923,-9,1613464626,2097135616,44,4242,158,5.88
1611899111,50198,422924,-9,1613469949,2097405952,44,0,0,5.01
1611899112,50199,422924,-9,1613470767,2097405952,44,121,13,4.11
1611899113,50200,422924,-9,1613473632,2097405952,44,2099,533,3.50
1611899114,50201,422924,-9,1613478958,2097405952,44,220,708,4.13
1611899115,50202,422924,-9,1613484073,2097405952,44,167,174,4.90
1611899116,50203,422924,-9,1613484483,2107461632,44,3314,564,2.76
1611899117,50204,422924,-9,1613484892,2107461632,44,617,160,2.38
1611899118,50205,422924,-9,1613486121,2107461632,44,422,13,10.68
1611899119,50206,422924,-9,1613520527,2107461632,44,1715,294,4.25
1611899120,50207,422924,-9,1613526666,2107461632,44,0,0,3.37
1611899121,50208,422924,-9,1613526666,2108440576,44,171,1946,4.00
1611899122,50209,422924,-9,1613527076,2108440576,44,13,301,2.88
1611899123,50210,422925,-9,1613527486,2108440576,44,10396,2013,31.47
1611899124,50211,422925,-9,1613544480,2108440576,44,49,36,3.65
1611899125,50212,422925,-9,1613545707,2108440576,44,0,0,6.50
1611899126,50213,422925,-9,1613558805,2107334656,44,954,26,5.01
